utc,symbol
2026-05-28T03:15:00+00:00,LINKUSDT
2026-05-28T03:15:00+00:00,LSKUSDT
2026-05-28T03:15:00+00:00,PUMPUSDT
2026-05-28T03:15:00+00:00,RVNUSDT
2026-05-28T03:15:00+00:00,SEIUSDT
2026-05-28T03:15:00+00:00,SIGNUSDT
2026-05-28T03:15:00+00:00,TRUMPUSDT
2026-05-28T03:15:00+00:00,ZROUSDT
2026-05-28T03:30:00+00:00,AKTUSDT
2026-05-28T03:45:00+00:00,HBARUSDT
2026-05-28T03:45:00+00:00,SANDUSDT
2026-05-28T04:00:00+00:00,ARBUSDT
2026-05-28T04:00:00+00:00,AXSUSDT
2026-05-28T04:00:00+00:00,DOODUSDT
2026-05-28T04:00:00+00:00,POLUSDT
2026-05-28T04:00:00+00:00,PYTHUSDT
2026-05-28T04:00:00+00:00,XPLUSDT
2026-05-28T05:00:00+00:00,TRXUSDT
2026-05-28T05:00:00+00:00,VVVUSDT
2026-05-28T07:00:00+00:00,ZAMAUSDT
2026-05-28T08:00:00+00:00,PRLUSDT
2026-05-28T09:00:00+00:00,TRXUSDT
2026-05-28T11:15:00+00:00,BCHUSDT
2026-05-28T12:00:00+00:00,BARDUSDT
2026-05-28T12:15:00+00:00,ZAMAUSDT
2026-05-28T14:00:00+00:00,AAVEUSDT
2026-05-28T14:00:00+00:00,HBARUSDT
2026-05-28T14:00:00+00:00,JUPUSDT
2026-05-28T14:00:00+00:00,ZROUSDT
2026-05-28T19:30:00+00:00,HBARUSDT
2026-05-28T23:45:00+00:00,ZAMAUSDT
2026-05-29T01:45:00+00:00,IDUSDT
2026-05-29T02:00:00+00:00,BIRBUSDT
2026-05-29T06:15:00+00:00,APTUSDT
2026-05-29T06:15:00+00:00,HBARUSDT
2026-05-29T06:15:00+00:00,MIRAUSDT
2026-05-29T07:30:00+00:00,TRXUSDT
2026-05-29T08:15:00+00:00,IDUSDT
2026-05-29T08:30:00+00:00,BCHUSDT
2026-05-29T08:30:00+00:00,UNIUSDT
2026-05-29T10:00:00+00:00,XPLUSDT
2026-05-29T11:30:00+00:00,COWUSDT
2026-05-29T11:30:00+00:00,LAUSDT
2026-05-29T11:45:00+00:00,HBARUSDT
2026-05-29T12:00:00+00:00,ZAMAUSDT
2026-05-29T12:15:00+00:00,PENDLEUSDT
2026-05-29T12:30:00+00:00,IDUSDT
2026-05-29T13:00:00+00:00,SEIUSDT
2026-05-29T15:15:00+00:00,XAUTUSDT
2026-05-29T15:30:00+00:00,XPLUSDT
2026-05-29T16:00:00+00:00,INJUSDT
2026-05-29T16:30:00+00:00,IDUSDT
2026-05-29T18:15:00+00:00,EDGEUSDT
2026-05-29T18:45:00+00:00,ETHFIUSDT
2026-05-29T21:00:00+00:00,MIRAUSDT
2026-05-29T21:45:00+00:00,XPLUSDT
2026-05-29T22:00:00+00:00,IDUSDT
2026-05-30T01:00:00+00:00,ENSUSDT
2026-05-30T01:15:00+00:00,HBARUSDT
2026-05-30T02:15:00+00:00,ALGOUSDT
2026-05-30T03:00:00+00:00,AXSUSDT
2026-05-30T04:15:00+00:00,IDUSDT
2026-05-30T04:15:00+00:00,PENGUUSDT
2026-05-30T04:15:00+00:00,ZKPUSDT
2026-05-30T04:30:00+00:00,GUSDT
2026-05-30T08:15:00+00:00,ZAMAUSDT
2026-05-30T08:45:00+00:00,IDUSDT
2026-05-30T10:00:00+00:00,ALGOUSDT
2026-05-30T13:15:00+00:00,HBARUSDT
2026-05-30T13:30:00+00:00,BIRBUSDT
2026-05-30T14:45:00+00:00,ZAMAUSDT
2026-05-30T17:30:00+00:00,AVNTUSDT
2026-05-30T22:00:00+00:00,AVNTUSDT
2026-05-30T22:00:00+00:00,HBARUSDT
2026-05-30T22:30:00+00:00,IDUSDT
2026-05-31T00:45:00+00:00,AXSUSDT
2026-05-31T02:00:00+00:00,PRLUSDT
2026-05-31T07:15:00+00:00,STEEMUSDT
2026-05-31T07:30:00+00:00,LSKUSDT
2026-05-31T08:00:00+00:00,BIRBUSDT
2026-05-31T08:00:00+00:00,MOVEUSDT
2026-05-31T08:15:00+00:00,LAUSDT
2026-05-31T08:30:00+00:00,HYPERUSDT
2026-05-31T09:45:00+00:00,BARDUSDT
2026-05-31T10:00:00+00:00,SIGNUSDT
2026-05-31T11:30:00+00:00,LSKUSDT
2026-05-31T12:00:00+00:00,MANTRAUSDT
2026-05-31T12:15:00+00:00,ZORAUSDT
2026-05-31T13:15:00+00:00,BIGTIMEUSDT
2026-05-31T14:00:00+00:00,BARDUSDT
2026-05-31T14:15:00+00:00,1000PEPEUSDT
2026-05-31T14:15:00+00:00,AVAXUSDT
2026-05-31T14:15:00+00:00,PENGUUSDT
2026-05-31T14:15:00+00:00,SIGNUSDT
2026-05-31T14:15:00+00:00,SUIUSDT
2026-05-31T14:15:00+00:00,UNIUSDT
2026-05-31T15:15:00+00:00,EDGEUSDT
2026-05-31T18:00:00+00:00,XPLUSDT
2026-05-31T19:00:00+00:00,ZORAUSDT
2026-06-01T00:45:00+00:00,ZORAUSDT
2026-06-01T04:00:00+00:00,WUSDT
2026-06-01T08:15:00+00:00,EDGEUSDT
2026-06-01T11:15:00+00:00,BCHUSDT
2026-06-01T13:00:00+00:00,XAUTUSDT
2026-06-01T13:45:00+00:00,ARBUSDT
2026-06-01T13:45:00+00:00,PUMPUSDT
2026-06-01T13:45:00+00:00,WUSDT
2026-06-01T15:45:00+00:00,AAVEUSDT
2026-06-01T17:15:00+00:00,PIEVERSEUSDT
2026-06-01T20:00:00+00:00,ETHFIUSDT
2026-06-01T21:00:00+00:00,EDGEUSDT
2026-06-02T04:00:00+00:00,ZORAUSDT
2026-06-02T06:15:00+00:00,ALGOUSDT
2026-06-02T08:15:00+00:00,COWUSDT
2026-06-02T09:15:00+00:00,EDGEUSDT
2026-06-02T11:45:00+00:00,PIEVERSEUSDT
2026-06-02T14:00:00+00:00,PUMPUSDT
2026-06-02T14:00:00+00:00,ZORAUSDT
2026-06-02T14:15:00+00:00,0GUSDT
2026-06-02T14:15:00+00:00,1000BONKUSDT
2026-06-02T14:15:00+00:00,1000PEPEUSDT
2026-06-02T14:15:00+00:00,1000SHIBUSDT
2026-06-02T14:15:00+00:00,AAVEUSDT
2026-06-02T14:15:00+00:00,ALGOUSDT
2026-06-02T14:15:00+00:00,APTUSDT
2026-06-02T14:15:00+00:00,ARBUSDT
2026-06-02T14:15:00+00:00,ATOMUSDT
2026-06-02T14:15:00+00:00,AVAXUSDT
2026-06-02T14:15:00+00:00,BERAUSDT
2026-06-02T14:15:00+00:00,BIGTIMEUSDT
2026-06-02T14:15:00+00:00,CHZUSDT
2026-06-02T14:15:00+00:00,COWUSDT
2026-06-02T14:15:00+00:00,DOODUSDT
2026-06-02T14:15:00+00:00,DOTUSDT
2026-06-02T14:15:00+00:00,ENSOUSDT
2026-06-02T14:15:00+00:00,ENSUSDT
2026-06-02T14:15:00+00:00,ETCUSDT
2026-06-02T14:15:00+00:00,ETHFIUSDT
2026-06-02T14:15:00+00:00,FILUSDT
2026-06-02T14:15:00+00:00,GASUSDT
2026-06-02T14:15:00+00:00,GUSDT
2026-06-02T14:15:00+00:00,KATUSDT
2026-06-02T14:15:00+00:00,LAUSDT
2026-06-02T14:15:00+00:00,LINKUSDT
2026-06-02T14:15:00+00:00,NEARUSDT
2026-06-02T14:15:00+00:00,RENDERUSDT
2026-06-02T14:15:00+00:00,RVNUSDT
2026-06-02T14:15:00+00:00,SANDUSDT
2026-06-02T14:15:00+00:00,SEIUSDT
2026-06-02T14:15:00+00:00,SIGNUSDT
2026-06-02T14:15:00+00:00,SKRUSDT
2026-06-02T14:15:00+00:00,SPKUSDT
2026-06-02T14:15:00+00:00,TAOUSDT
2026-06-02T14:15:00+00:00,TRUMPUSDT
2026-06-02T14:15:00+00:00,TRXUSDT
2026-06-02T14:15:00+00:00,UNIUSDT
2026-06-02T14:15:00+00:00,VIRTUALUSDT
2026-06-02T14:15:00+00:00,WUSDT
2026-06-02T14:15:00+00:00,XPLUSDT
2026-06-02T14:15:00+00:00,ZILUSDT
2026-06-02T14:15:00+00:00,ZKPUSDT
2026-06-02T14:15:00+00:00,ZROUSDT
2026-06-02T15:15:00+00:00,LSKUSDT
2026-06-02T15:30:00+00:00,BARDUSDT
2026-06-02T15:30:00+00:00,BIOUSDT
2026-06-02T15:30:00+00:00,ELSAUSDT
2026-06-02T15:30:00+00:00,POLUSDT
2026-06-02T18:00:00+00:00,PIEVERSEUSDT
2026-06-02T19:30:00+00:00,1000PEPEUSDT
2026-06-02T19:30:00+00:00,RENDERUSDT
2026-06-02T22:45:00+00:00,ARBUSDT
2026-06-02T22:45:00+00:00,AVAXUSDT
2026-06-02T22:45:00+00:00,BERAUSDT
2026-06-02T22:45:00+00:00,PUMPUSDT
2026-06-02T22:45:00+00:00,TAOUSDT
2026-06-02T22:45:00+00:00,TRXUSDT
2026-06-02T23:15:00+00:00,CHZUSDT
2026-06-02T23:15:00+00:00,DOTUSDT
2026-06-02T23:15:00+00:00,ETCUSDT
2026-06-03T01:15:00+00:00,PIEVERSEUSDT
2026-06-03T01:30:00+00:00,BCHUSDT
2026-06-03T02:30:00+00:00,ELSAUSDT
2026-06-03T03:30:00+00:00,ETHFIUSDT
2026-06-03T04:00:00+00:00,CCUSDT
2026-06-03T12:30:00+00:00,ZORAUSDT
2026-06-03T14:15:00+00:00,BCHUSDT
2026-06-03T15:30:00+00:00,EDGEUSDT
2026-06-03T15:30:00+00:00,NEARUSDT
2026-06-03T15:30:00+00:00,PUMPUSDT
2026-06-03T15:45:00+00:00,ZROUSDT
2026-06-03T16:15:00+00:00,0GUSDT
2026-06-03T16:30:00+00:00,XPLUSDT
2026-06-03T17:00:00+00:00,HOLOUSDT
2026-06-03T20:30:00+00:00,XPLUSDT
2026-06-03T20:45:00+00:00,ARBUSDT
2026-06-03T20:45:00+00:00,AVAXUSDT
2026-06-04T01:00:00+00:00,XPLUSDT
2026-06-04T01:15:00+00:00,1000PEPEUSDT
2026-06-04T01:15:00+00:00,1000SHIBUSDT
2026-06-04T01:15:00+00:00,APTUSDT
2026-06-04T01:15:00+00:00,AVAXUSDT
2026-06-04T01:15:00+00:00,BERAUSDT
2026-06-04T01:15:00+00:00,CHZUSDT
2026-06-04T01:15:00+00:00,DOTUSDT
2026-06-04T01:15:00+00:00,ELSAUSDT
2026-06-04T01:15:00+00:00,ETCUSDT
2026-06-04T01:15:00+00:00,GASUSDT
2026-06-04T01:15:00+00:00,GUSDT
2026-06-04T01:15:00+00:00,PUMPUSDT
2026-06-04T01:15:00+00:00,RENDERUSDT
2026-06-04T01:15:00+00:00,SANDUSDT
2026-06-04T01:15:00+00:00,TAOUSDT
2026-06-04T01:15:00+00:00,VIRTUALUSDT
2026-06-04T01:15:00+00:00,WUSDT
2026-06-04T01:45:00+00:00,0GUSDT
2026-06-04T01:45:00+00:00,ZORAUSDT
2026-06-04T02:00:00+00:00,1000BONKUSDT
2026-06-04T02:00:00+00:00,AAVEUSDT
2026-06-04T02:00:00+00:00,ARBUSDT
2026-06-04T02:00:00+00:00,ATHUSDT
2026-06-04T02:00:00+00:00,ATOMUSDT
2026-06-04T02:00:00+00:00,AVNTUSDT
2026-06-04T02:00:00+00:00,AXSUSDT
2026-06-04T02:00:00+00:00,BARDUSDT
2026-06-04T02:00:00+00:00,BIGTIMEUSDT
2026-06-04T02:00:00+00:00,BIOUSDT
2026-06-04T02:00:00+00:00,BIRBUSDT
2026-06-04T02:00:00+00:00,CFGUSDT
2026-06-04T02:00:00+00:00,COWUSDT
2026-06-04T02:00:00+00:00,DOODUSDT
2026-06-04T02:00:00+00:00,ENSOUSDT
2026-06-04T02:00:00+00:00,ENSUSDT
2026-06-04T02:00:00+00:00,ESPUSDT
2026-06-04T02:00:00+00:00,ETHFIUSDT
2026-06-04T02:00:00+00:00,FILUSDT
2026-06-04T02:00:00+00:00,JUPUSDT
2026-06-04T02:00:00+00:00,KATUSDT
2026-06-04T02:00:00+00:00,LAUSDT
2026-06-04T02:00:00+00:00,LINKUSDT
2026-06-04T02:00:00+00:00,MANTRAUSDT
2026-06-04T02:00:00+00:00,MEUSDT
2026-06-04T02:00:00+00:00,MIRAUSDT
2026-06-04T02:00:00+00:00,MONUSDT
2026-06-04T02:00:00+00:00,OPGUSDT
2026-06-04T02:00:00+00:00,PENDLEUSDT
2026-06-04T02:00:00+00:00,PENGUUSDT
2026-06-04T02:00:00+00:00,POLUSDT
2026-06-04T02:00:00+00:00,PYTHUSDT
2026-06-04T02:00:00+00:00,REDUSDT
2026-06-04T02:00:00+00:00,RVNUSDT
2026-06-04T02:00:00+00:00,SEIUSDT
2026-06-04T02:00:00+00:00,SIGNUSDT
2026-06-04T02:00:00+00:00,SKRUSDT
2026-06-04T02:00:00+00:00,SPKUSDT
2026-06-04T02:00:00+00:00,SUIUSDT
2026-06-04T02:00:00+00:00,TREEUSDT
2026-06-04T02:00:00+00:00,TRUMPUSDT
2026-06-04T02:00:00+00:00,UNIUSDT
2026-06-04T02:00:00+00:00,WLFIUSDT
2026-06-04T02:00:00+00:00,ZILUSDT
2026-06-04T02:00:00+00:00,ZKPUSDT
2026-06-04T02:00:00+00:00,ZROUSDT
2026-06-04T07:00:00+00:00,BERAUSDT
2026-06-04T07:00:00+00:00,ZROUSDT
2026-06-04T09:15:00+00:00,TRXUSDT
2026-06-04T10:00:00+00:00,HOLOUSDT
2026-06-04T13:00:00+00:00,ZBTUSDT
2026-06-04T14:30:00+00:00,ELSAUSDT
2026-06-04T21:30:00+00:00,ZROUSDT
2026-06-04T22:30:00+00:00,PUMPUSDT
2026-06-05T00:00:00+00:00,ESPUSDT
2026-06-05T00:15:00+00:00,ELSAUSDT
2026-06-05T04:30:00+00:00,HOLOUSDT
2026-06-05T05:45:00+00:00,ESPUSDT
2026-06-05T05:45:00+00:00,XPLUSDT
2026-06-05T06:00:00+00:00,AAVEUSDT
2026-06-05T06:00:00+00:00,ETCUSDT
2026-06-05T06:00:00+00:00,RVNUSDT
2026-06-05T06:15:00+00:00,0GUSDT
2026-06-05T06:15:00+00:00,1000PEPEUSDT
2026-06-05T06:15:00+00:00,1000SHIBUSDT
2026-06-05T06:15:00+00:00,ALGOUSDT
2026-06-05T06:15:00+00:00,APTUSDT
2026-06-05T06:15:00+00:00,ARBUSDT
2026-06-05T06:15:00+00:00,AVAXUSDT
2026-06-05T06:15:00+00:00,AXSUSDT
2026-06-05T06:15:00+00:00,BARDUSDT
2026-06-05T06:15:00+00:00,BCHUSDT
2026-06-05T06:15:00+00:00,BERAUSDT
2026-06-05T06:15:00+00:00,BIRBUSDT
2026-06-05T06:15:00+00:00,CHZUSDT
2026-06-05T06:15:00+00:00,COWUSDT
2026-06-05T06:15:00+00:00,DOTUSDT
2026-06-05T06:15:00+00:00,ENSOUSDT
2026-06-05T06:15:00+00:00,ENSUSDT
2026-06-05T06:15:00+00:00,ETHFIUSDT
2026-06-05T06:15:00+00:00,FILUSDT
2026-06-05T06:15:00+00:00,GASUSDT
2026-06-05T06:15:00+00:00,GUSDT
2026-06-05T06:15:00+00:00,KATUSDT
2026-06-05T06:15:00+00:00,LINKUSDT
2026-06-05T06:15:00+00:00,NEARUSDT
2026-06-05T06:15:00+00:00,POLUSDT
2026-06-05T06:15:00+00:00,PUMPUSDT
2026-06-05T06:15:00+00:00,RENDERUSDT
2026-06-05T06:15:00+00:00,SANDUSDT
2026-06-05T06:15:00+00:00,SKRUSDT
2026-06-05T06:15:00+00:00,SUIUSDT
2026-06-05T06:15:00+00:00,TAOUSDT
2026-06-05T06:15:00+00:00,TREEUSDT
2026-06-05T06:15:00+00:00,TRUMPUSDT
2026-06-05T06:15:00+00:00,TRXUSDT
2026-06-05T06:15:00+00:00,UNIUSDT
2026-06-05T06:15:00+00:00,VIRTUALUSDT
2026-06-05T06:15:00+00:00,WLFIUSDT
2026-06-05T06:15:00+00:00,WUSDT
2026-06-05T06:15:00+00:00,ZILUSDT
2026-06-05T06:15:00+00:00,ZKPUSDT
2026-06-05T06:15:00+00:00,ZROUSDT
2026-06-05T11:15:00+00:00,LAUSDT
2026-06-05T11:45:00+00:00,ARBUSDT
2026-06-05T12:30:00+00:00,XAUTUSDT
2026-06-05T13:45:00+00:00,AAVEUSDT
2026-06-05T13:45:00+00:00,PENGUUSDT
2026-06-05T13:45:00+00:00,POLUSDT
2026-06-05T13:45:00+00:00,PUMPUSDT
2026-06-05T15:00:00+00:00,XPLUSDT
2026-06-05T15:30:00+00:00,FILUSDT
2026-06-05T15:30:00+00:00,LAUSDT
2026-06-05T15:30:00+00:00,SKRUSDT
2026-06-05T16:00:00+00:00,SANDUSDT
2026-06-05T18:15:00+00:00,STXUSDT
2026-06-05T18:45:00+00:00,1000SHIBUSDT
2026-06-05T18:45:00+00:00,DOTUSDT
2026-06-05T19:00:00+00:00,AVAXUSDT
2026-06-06T04:00:00+00:00,AVAXUSDT
2026-06-06T04:30:00+00:00,1000SHIBUSDT
2026-06-06T04:30:00+00:00,DOTUSDT
2026-06-06T04:30:00+00:00,ZILUSDT
2026-06-06T07:45:00+00:00,FFUSDT
2026-06-06T10:00:00+00:00,PENGUUSDT
2026-06-06T15:00:00+00:00,PENGUUSDT
2026-06-06T18:30:00+00:00,SPKUSDT
2026-06-07T00:30:00+00:00,MIRAUSDT
2026-06-07T00:45:00+00:00,TREEUSDT
2026-06-07T10:15:00+00:00,OPGUSDT
2026-06-07T12:00:00+00:00,ZROUSDT
2026-06-07T17:00:00+00:00,BSBUSDT
2026-06-07T22:15:00+00:00,1000BONKUSDT
2026-06-07T22:15:00+00:00,1000PEPEUSDT
2026-06-07T22:15:00+00:00,ARBUSDT
2026-06-07T22:15:00+00:00,AVAXUSDT
2026-06-07T22:15:00+00:00,LINKUSDT
2026-06-07T22:15:00+00:00,ZILUSDT
2026-06-08T01:30:00+00:00,BCHUSDT
2026-06-08T02:00:00+00:00,ATHUSDT
2026-06-08T08:00:00+00:00,BCHUSDT
2026-06-08T08:15:00+00:00,MEGAUSDT
2026-06-08T11:00:00+00:00,MOVEUSDT
2026-06-08T11:15:00+00:00,BERAUSDT
2026-06-08T14:30:00+00:00,BIOUSDT
2026-06-08T20:00:00+00:00,ZROUSDT
2026-06-09T00:30:00+00:00,APTUSDT
2026-06-09T00:30:00+00:00,ETCUSDT
2026-06-09T00:30:00+00:00,PENGUUSDT
2026-06-09T01:15:00+00:00,MOVEUSDT
2026-06-09T02:15:00+00:00,MEUSDT
2026-06-09T02:15:00+00:00,SAHARAUSDT
2026-06-09T08:15:00+00:00,MOVEUSDT
2026-06-09T10:15:00+00:00,SAHARAUSDT
2026-06-09T12:15:00+00:00,CHZUSDT
2026-06-09T15:15:00+00:00,MIRAUSDT
2026-06-09T16:00:00+00:00,MOVEUSDT
2026-06-09T16:30:00+00:00,XAUTUSDT
2026-06-09T17:45:00+00:00,CHZUSDT
2026-06-09T18:15:00+00:00,KATUSDT
2026-06-09T22:30:00+00:00,SAHARAUSDT
2026-06-09T23:30:00+00:00,KATUSDT
2026-06-10T00:00:00+00:00,GUSDT
2026-06-10T00:00:00+00:00,MOVEUSDT
2026-06-10T00:15:00+00:00,ELSAUSDT
2026-06-10T01:00:00+00:00,XAUTUSDT
2026-06-10T03:30:00+00:00,SKRUSDT
2026-06-10T03:45:00+00:00,KATUSDT
2026-06-10T08:15:00+00:00,MANTRAUSDT
2026-06-10T11:30:00+00:00,KATUSDT
2026-06-10T12:45:00+00:00,WLFIUSDT
2026-06-10T13:00:00+00:00,ATOMUSDT
2026-06-10T13:15:00+00:00,DOODUSDT
2026-06-10T13:45:00+00:00,SPKUSDT
2026-06-10T13:45:00+00:00,TREEUSDT
2026-06-10T16:45:00+00:00,ARBUSDT
2026-06-10T17:00:00+00:00,BIRBUSDT
2026-06-10T20:00:00+00:00,KATUSDT
2026-06-10T20:15:00+00:00,DOODUSDT
2026-06-10T20:45:00+00:00,ARBUSDT
2026-06-10T21:00:00+00:00,BIRBUSDT
2026-06-10T21:00:00+00:00,CHZUSDT
2026-06-10T21:00:00+00:00,GASUSDT
2026-06-10T22:00:00+00:00,XAUTUSDT
2026-06-11T03:45:00+00:00,KATUSDT
2026-06-11T05:15:00+00:00,DOODUSDT
2026-06-11T07:00:00+00:00,PYTHUSDT
2026-06-11T07:30:00+00:00,ATOMUSDT
2026-06-11T12:15:00+00:00,DOODUSDT
2026-06-11T12:15:00+00:00,ENSOUSDT
2026-06-11T15:00:00+00:00,CHZUSDT
2026-06-11T16:30:00+00:00,TRXUSDT
2026-06-11T17:45:00+00:00,XAUTUSDT
2026-06-11T19:15:00+00:00,AVNTUSDT
2026-06-11T21:45:00+00:00,PYTHUSDT
2026-06-12T00:15:00+00:00,XPLUSDT
2026-06-12T00:30:00+00:00,SKRUSDT
2026-06-12T01:15:00+00:00,ENSOUSDT
2026-06-12T03:15:00+00:00,PYTHUSDT
2026-06-12T03:30:00+00:00,SOPHUSDT
2026-06-12T05:00:00+00:00,BARDUSDT
2026-06-12T05:00:00+00:00,XPLUSDT
2026-06-12T06:00:00+00:00,ENSOUSDT
2026-06-12T06:15:00+00:00,DOODUSDT
2026-06-12T08:45:00+00:00,TRUMPUSDT
2026-06-12T09:45:00+00:00,XPLUSDT
2026-06-12T12:15:00+00:00,ENSOUSDT
2026-06-12T13:00:00+00:00,TRUMPUSDT
2026-06-12T13:30:00+00:00,ARBUSDT
2026-06-12T13:30:00+00:00,WLFIUSDT
2026-06-12T14:15:00+00:00,XPLUSDT
2026-06-12T18:15:00+00:00,TRUMPUSDT
2026-06-12T18:30:00+00:00,XPLUSDT
2026-06-12T22:30:00+00:00,TRUMPUSDT
2026-06-13T00:45:00+00:00,ENSOUSDT
2026-06-13T00:45:00+00:00,ESPUSDT
2026-06-13T01:30:00+00:00,SOPHUSDT
2026-06-13T04:45:00+00:00,TRUMPUSDT
2026-06-13T07:15:00+00:00,VVVUSDT
2026-06-13T07:30:00+00:00,MEGAUSDT
2026-06-13T10:00:00+00:00,ESPUSDT
2026-06-13T13:30:00+00:00,FLOCKUSDT
2026-06-13T14:30:00+00:00,TAOUSDT
2026-06-13T16:15:00+00:00,MEGAUSDT
2026-06-13T18:30:00+00:00,TAOUSDT
2026-06-13T21:00:00+00:00,MEGAUSDT
2026-06-13T22:30:00+00:00,KAITOUSDT
2026-06-14T00:30:00+00:00,ZKPUSDT
2026-06-14T00:45:00+00:00,GUSDT
2026-06-14T00:45:00+00:00,TRUMPUSDT
2026-06-14T01:00:00+00:00,MEGAUSDT
2026-06-14T03:30:00+00:00,WUSDT
2026-06-14T04:45:00+00:00,TRUMPUSDT
2026-06-14T05:00:00+00:00,ZKPUSDT
2026-06-14T08:00:00+00:00,MEGAUSDT
2026-06-14T08:30:00+00:00,KAITOUSDT
2026-06-14T09:00:00+00:00,ZKPUSDT
2026-06-14T09:15:00+00:00,REDUSDT
2026-06-14T11:00:00+00:00,SKRUSDT
2026-06-14T11:45:00+00:00,CCUSDT
2026-06-14T12:00:00+00:00,OPGUSDT
2026-06-14T12:30:00+00:00,MIRAUSDT
2026-06-14T12:45:00+00:00,GUSDT
2026-06-14T13:15:00+00:00,BIGTIMEUSDT
2026-06-14T13:15:00+00:00,MEGAUSDT
2026-06-14T13:30:00+00:00,FLOCKUSDT
2026-06-14T14:30:00+00:00,CHZUSDT
2026-06-14T14:30:00+00:00,ZKPUSDT
2026-06-14T22:00:00+00:00,OPGUSDT
2026-06-14T22:45:00+00:00,AKTUSDT
2026-06-15T00:00:00+00:00,GUSDT
2026-06-15T02:00:00+00:00,OPGUSDT
2026-06-15T02:45:00+00:00,ONTUSDT
2026-06-15T03:15:00+00:00,SKRUSDT
2026-06-15T06:45:00+00:00,OPGUSDT
2026-06-15T07:00:00+00:00,CHIPUSDT
2026-06-15T07:15:00+00:00,1000SHIBUSDT
2026-06-15T08:30:00+00:00,TAOUSDT
2026-06-15T11:30:00+00:00,OPGUSDT
2026-06-15T12:30:00+00:00,AWEUSDT
2026-06-15T13:30:00+00:00,ZROUSDT
2026-06-15T14:30:00+00:00,BSVUSDT
2026-06-15T14:30:00+00:00,OPENUSDT
2026-06-15T15:15:00+00:00,JTOUSDT
2026-06-15T16:00:00+00:00,JUPUSDT
2026-06-15T16:30:00+00:00,ENSUSDT
2026-06-15T18:45:00+00:00,CHIPUSDT
2026-06-15T23:15:00+00:00,JTOUSDT
2026-06-16T00:15:00+00:00,MIRAUSDT
2026-06-16T01:15:00+00:00,UNIUSDT
2026-06-16T03:45:00+00:00,JTOUSDT
2026-06-16T08:15:00+00:00,WLFIUSDT
2026-06-16T12:45:00+00:00,JTOUSDT
2026-06-16T13:00:00+00:00,UNIUSDT
2026-06-16T14:15:00+00:00,DOTUSDT
2026-06-16T14:15:00+00:00,SANDUSDT
2026-06-16T23:45:00+00:00,BCHUSDT
2026-06-17T01:00:00+00:00,ELSAUSDT
2026-06-17T02:30:00+00:00,UNIUSDT
2026-06-17T05:45:00+00:00,ELSAUSDT
2026-06-17T07:00:00+00:00,KAITOUSDT
2026-06-17T07:45:00+00:00,UNIUSDT
2026-06-17T08:00:00+00:00,BSVUSDT
2026-06-17T09:00:00+00:00,IDUSDT
2026-06-17T10:00:00+00:00,HOLOUSDT
2026-06-17T11:45:00+00:00,UNIUSDT
2026-06-17T12:15:00+00:00,ZAMAUSDT
2026-06-17T14:45:00+00:00,ETHFIUSDT
2026-06-17T14:45:00+00:00,XPLUSDT
2026-06-17T15:30:00+00:00,SPKUSDT
2026-06-17T16:45:00+00:00,REDUSDT
2026-06-17T18:00:00+00:00,1000PEPEUSDT
2026-06-17T18:00:00+00:00,1000SHIBUSDT
2026-06-17T18:00:00+00:00,AAVEUSDT
2026-06-17T18:00:00+00:00,AVAXUSDT
2026-06-17T18:00:00+00:00,DOTUSDT
2026-06-17T18:00:00+00:00,ELSAUSDT
2026-06-17T18:00:00+00:00,ENSUSDT
2026-06-17T18:00:00+00:00,FILUSDT
2026-06-17T18:00:00+00:00,LINKUSDT
2026-06-17T18:00:00+00:00,PENDLEUSDT
2026-06-17T18:00:00+00:00,SIGNUSDT
2026-06-17T18:00:00+00:00,XAUTUSDT
2026-06-17T19:15:00+00:00,ETHFIUSDT
2026-06-17T19:15:00+00:00,GASUSDT
2026-06-17T19:15:00+00:00,XPLUSDT
2026-06-17T19:30:00+00:00,AKTUSDT
2026-06-17T19:30:00+00:00,UNIUSDT
2026-06-17T22:00:00+00:00,ATHUSDT
2026-06-18T00:30:00+00:00,BSVUSDT
2026-06-18T00:30:00+00:00,ELSAUSDT
2026-06-18T04:00:00+00:00,0GUSDT
2026-06-18T04:00:00+00:00,APTUSDT
2026-06-18T04:00:00+00:00,MEGAUSDT
2026-06-18T04:00:00+00:00,STXUSDT
2026-06-18T04:15:00+00:00,ZKPUSDT
2026-06-18T04:30:00+00:00,TREEUSDT
2026-06-18T05:00:00+00:00,ETHFIUSDT
2026-06-18T05:00:00+00:00,GASUSDT
2026-06-18T10:00:00+00:00,ATOMUSDT
2026-06-18T11:15:00+00:00,BIOUSDT
2026-06-18T13:30:00+00:00,1000SHIBUSDT
2026-06-18T13:30:00+00:00,COWUSDT
2026-06-18T13:30:00+00:00,POLUSDT
2026-06-18T15:15:00+00:00,1000BONKUSDT
2026-06-18T15:15:00+00:00,APTUSDT
2026-06-18T15:15:00+00:00,AVAXUSDT
2026-06-18T15:15:00+00:00,DOTUSDT
2026-06-18T15:15:00+00:00,ZILUSDT
2026-06-18T15:30:00+00:00,BCHUSDT
2026-06-18T15:30:00+00:00,CHZUSDT
2026-06-18T15:30:00+00:00,ETCUSDT
2026-06-18T15:30:00+00:00,FILUSDT
2026-06-18T15:30:00+00:00,PENDLEUSDT
